"Name","ID","State","Network","County","Elevation_ft","Latitude","Longitude","HUC","Date_of_Data","Date_Report_Created","Value_inches","Percent_NRCS_1991_2020_Average","Percent_NRCS_1991_2020_Median","Percent_of_POR_Average","Percent_of_POR_Median","Percent_of_Water_Year_Peak","Percent_NRCS_1991_2020_Average_Water_Year_Peak","Percent_NRCS_1991_2020_Median_Water_Year_Peak","Percent_of_POR_Average_Water_Year_Peak","Percent_of_POR_Median_Water_Year_Peak","POR_Median_Departure_inches","Percentile_POR","Maximum_Rank_POR","Minimum_Rank_POR","Records_POR","NRCS_1991_2020_Average_inches","NRCS_1991_2020_Median_inches","POR_Average_inches","POR_Median_inches","Minimum_POR_inches","Maximum_POR_inches","Year_of_Minimum_POR","Year_of_Maximum_POR","Number_of_Observations_POR"
"Basin Creek","315	","Montana","SNOTEL","Silver Bow","7180","45.79737","-112.52047","170102010201	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","12",,,"63","63","80","32","33","-7","11","17","2","2nd Lowest",,,"19","19","11","29","2005","2014","19"
"Bassoo Peak","1190	","Montana","SNOLITE","Sanders","5150","47.85562","-114.75841","170102120105	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","20",,,"105","100","83","61","69","0","75","2","3","2nd Highest",,,"19","20","15","23","2021","2019","5"
"Bateman","316	","New Mexico","SNOTEL","Rio Arriba","9300","36.51174","-106.31543","130201020901	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","24",,,"92","92","71","47","62","-2","47","11","10",,,,"26","26","12","46","2018","2017","20"
"Battle Creek AM","1295	","Idaho","SNOLITE","Owyhee","5720","42.47694","-116.32576","170501040905	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","10",,,"111","100","77","71","91","0","33","3","2","2nd Lowest",,,"9","10","3","13","2021","2019","4"
"Battle Mountain","317	","Wyoming","SNOTEL","Carbon","7440","41.05413","-107.26609","140500030109	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"33","26","15","130","2013","2009","18"
"Beagle Springs","318	","Montana","SNOTEL","Beaverhead","8850","44.47147","-112.98191","100200010501	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","24",,,"100","104","89","56","55","1","61","8","12",,,,"24","23","17","32","2021","2011","19"
"Bear Basin","319	","Idaho","SNOTEL","Adams","5350","44.95222","-116.14293","170602100104	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","31",,,"84","86","82","54","53","-5","20","17","5",,,,"37","36","21","61","2014","2006","21"
"Bear Canyon","320	","Idaho","SNOTEL","Custer","7900","43.74367","-113.93797","170402180101	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","38",,,"115","119","66","63","63","6","82","3","10",,,,"33","32","22","49","2014","2017","12"
"Bear Creek","321	","Nevada","SNOTEL","Elko","8040","41.83384","-115.45278","170501020301	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"37","37","20","53","2014","2017","13"
"Bear Flat Meadow AM","1291	","Oregon","SNOLITE","Lake","6580","42.41655","-120.47043","171200060105	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","13",,,"72","76","62","35","50","-4","33","3","2","2nd Lowest",,,"18","17","8","30","2021","2019","4"
"Bear Grass","1166	","Oregon","SNOTEL","Linn","4720","44.3253","-122.0938","170900040203	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","74",,,"119","103","66","61","58","2","70","4","8",,,,"62","72","12","100","2015","2017","11"
"Bear Lake","322	","Colorado","SNOTEL","Larimer","9500","40.31176","-105.6467","101900060201	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","38",,,"106","106","72","56","57","2","67","6","11",,,,"36","36","19","54","2013","2011, 2017","16"
"Bear Mountain","323	","Idaho","SNOTEL","Bonner","5400","48.30577","-116.07448","170102131202	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","95",,,"104","108","89","65","67","7","68","7","14",,,,"91","88","59","129","2015","2006","20"
"Bear River","1061	","Colorado","SNOTEL","Routt","9080","40.06153","-107.00955","140500010102	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"28","28","19","38","2013","2011","17"
"Bear River RS","992	","Utah","SNOTEL","Summit","8777","40.8852","-110.8277","160101010106	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","22",,,"85","92","76","58","65","-2","36","8","5",,,,"26","24","16","41","2021","2011","12"
"Bear Saddle","324	","Idaho","SNOTEL","Washington","6180","44.60533","-116.98097","170501241001	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","40",,,"91","98","78","60","68","-1","44","6","5",,,,"44","41","19","70","2014","2016","10"
"Bear Trap Meadow","325	","Wyoming","SNOTEL","Johnson","8200","43.88743","-107.06135","100902010205	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","14",,,"70","70","93","38","37","-6","11","17","3",,,,"20","20","12","27","2005","2008","19"
"Beartooth Lake","326	","Wyoming","SNOTEL","Park","9360","44.94307","-109.56743","100700060206	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","42",,,"81","82","81","50","52","-9","22","15","4",,,,"52","51","37","81","2005","2018","19"
"Beartown","327	","Colorado","SNOTEL","Mineral","11600","37.71409","-107.51212","130100010104	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","35",,,"78","76","78","44","46","-11","29","16","7",,,,"45","46","20","80","2018","2005","22"
"Beaver Ck Village","1041	","Colorado","SNOTEL","Eagle","8500","39.59917","-106.51142","140100030301	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"28","29","15","40","2021","2017","18"
"Beaver Creek","328	","Montana","SNOTEL","Gallatin","7850","44.94966","-111.35852","100200070402	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"40","40","21","57","2021","2006, 2011","19"
"Beaver Dams","329	","Utah","SNOTEL","Sanpete","7990","39.13683","-111.55813","160300040402	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","21",,,"88","88","64","52","55","-3","41","11","7",,,,"24","24","14","34","2021","2017","18"
